,MSE,RMSE,R2_Score,Train_Time
0,0.00020911726505012511,0.014460887422635068,0.9500363778233257,0.0
1,0.0010459082584729842,0.03234050491988312,0.7501049707909982,61.14543342590332
2,0.0006137770655499339,0.02477452452722219,0.8533524938914344,60.19222831726074
3,0.0005459417741628134,0.023365396939979712,0.6311256769170753,63.23408770561218
4,0.00011312116931753076,0.010635843610994417,0.9943233466912735,82.37798261642456
5,0.0011098047079140933,0.0333137315219129,0.8721016454463038,96.44065856933594
